FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
TTYPE188	TTYPE188	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE189	TTYPE189	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE19	TTYPE19	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE190	TTYPE190	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE191	TTYPE191	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE192	TTYPE192	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE193	TTYPE193	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE194	TTYPE194	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE195	TTYPE195	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE196	TTYPE196	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE197	TTYPE197	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE198	TTYPE198	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE199	TTYPE199	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE2	TTYPE2	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE20	TTYPE20	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE200	TTYPE200	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE201	TTYPE201	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE202	TTYPE202	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE203	TTYPE203	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE204	TTYPE204	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE205	TTYPE205	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE206	TTYPE206	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE207	TTYPE207	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE208	TTYPE208	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE209	TTYPE209	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE21	TTYPE21	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE210	TTYPE210	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE211	TTYPE211	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE212	TTYPE212	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE213	TTYPE213	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE214	TTYPE214	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE215	TTYPE215	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE216	TTYPE216	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE217	TTYPE217	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE218	TTYPE218	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE219	TTYPE219	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE22	TTYPE22	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE220	TTYPE220	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE221	TTYPE221	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE222	TTYPE222	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE223	TTYPE223	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE224	TTYPE224	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE225	TTYPE225	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE226	TTYPE226	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE227	TTYPE227	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE228	TTYPE228	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE229	TTYPE229	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE23	TTYPE23	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE230	TTYPE230	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE231	TTYPE231	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE232	TTYPE232	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE233	TTYPE233	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE234	TTYPE234	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE235	TTYPE235	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE236	TTYPE236	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE237	TTYPE237	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE238	TTYPE238	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE239	TTYPE239	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE24	TTYPE24	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE240	TTYPE240	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE241	TTYPE241	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE242	TTYPE242	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE243	TTYPE243	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE244	TTYPE244	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE245	TTYPE245	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE246	TTYPE246	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE247	TTYPE247	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE248	TTYPE248	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE249	TTYPE249	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE25	TTYPE25	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE250	TTYPE250	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE251	TTYPE251	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE252	TTYPE252	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE253	TTYPE253	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE254	TTYPE254	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE255	TTYPE255	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE256	TTYPE256	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE257	TTYPE257	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE258	TTYPE258	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE259	TTYPE259	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE26	TTYPE26	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE260	TTYPE260	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE261	TTYPE261	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE262	TTYPE262	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE263	TTYPE263	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE264	TTYPE264	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE265	TTYPE265	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE266	TTYPE266	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE267	TTYPE267	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE268	TTYPE268	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE269	TTYPE269	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE27	TTYPE27	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE270	TTYPE270	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE271	TTYPE271	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE272	TTYPE272	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE273	TTYPE273	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE274	TTYPE274	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE275	TTYPE275	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE276	TTYPE276	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE277	TTYPE277	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE278	TTYPE278	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE279	TTYPE279	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE28	TTYPE28	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE280	TTYPE280	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE281	TTYPE281	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE282	TTYPE282	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE283	TTYPE283	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE284	TTYPE284	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE285	TTYPE285	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE286	TTYPE286	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE287	TTYPE287	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE288	TTYPE288	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE289	TTYPE289	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE29	TTYPE29	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE290	TTYPE290	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE291	TTYPE291	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE292	TTYPE292	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE293	TTYPE293	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE294	TTYPE294	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE295	TTYPE295	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE296	TTYPE296	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE297	TTYPE297	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE298	TTYPE298	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE299	TTYPE299	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE3	TTYPE3	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE30	TTYPE30	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE300	TTYPE300	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE301	TTYPE301	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE302	TTYPE302	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE303	TTYPE303	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE304	TTYPE304	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE305	TTYPE305	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE306	TTYPE306	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE307	TTYPE307	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE308	TTYPE308	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE309	TTYPE309	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE31	TTYPE31	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE310	TTYPE310	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE311	TTYPE311	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE312	TTYPE312	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE313	TTYPE313	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE314	TTYPE314	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE315	TTYPE315	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE316	TTYPE316	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE317	TTYPE317	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE318	TTYPE318	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE319	TTYPE319	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE32	TTYPE32	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE320	TTYPE320	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE321	TTYPE321	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE322	TTYPE322	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE323	TTYPE323	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE324	TTYPE324	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE325	TTYPE325	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE326	TTYPE326	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE327	TTYPE327	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE328	TTYPE328	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE329	TTYPE329	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE33	TTYPE33	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE330	TTYPE330	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE331	TTYPE331	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE332	TTYPE332	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE333	TTYPE333	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE334	TTYPE334	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE335	TTYPE335	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE336	TTYPE336	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE337	TTYPE337	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE338	TTYPE338	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE339	TTYPE339	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE34	TTYPE34	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE340	TTYPE340	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE341	TTYPE341	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE342	TTYPE342	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE343	TTYPE343	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE344	TTYPE344	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE345	TTYPE345	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE346	TTYPE346	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE347	TTYPE347	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE348	TTYPE348	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE349	TTYPE349	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE35	TTYPE35	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE350	TTYPE350	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE351	TTYPE351	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE352	TTYPE352	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE353	TTYPE353	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE354	TTYPE354	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE355	TTYPE355	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE356	TTYPE356	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE357	TTYPE357	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE358	TTYPE358	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE359	TTYPE359	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE36	TTYPE36	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE360	TTYPE360	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE361	TTYPE361	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE362	TTYPE362	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE363	TTYPE363	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE364	TTYPE364	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE365	TTYPE365	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE366	TTYPE366	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE367	TTYPE367	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE368	TTYPE368	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE369	TTYPE369	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE37	TTYPE37	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE370	TTYPE370	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE371	TTYPE371	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE372	TTYPE372	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE373	TTYPE373	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE374	TTYPE374	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE375	TTYPE375	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE376	TTYPE376	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE377	TTYPE377	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE378	TTYPE378	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE379	TTYPE379	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE38	TTYPE38	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE380	TTYPE380	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE381	TTYPE381	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE382	TTYPE382	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE383	TTYPE383	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE384	TTYPE384	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE385	TTYPE385	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE386	TTYPE386	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE387	TTYPE387	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE388	TTYPE388	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE389	TTYPE389	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE39	TTYPE39	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE390	TTYPE390	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE391	TTYPE391	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE392	TTYPE392	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE393	TTYPE393	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE394	TTYPE394	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE395	TTYPE395	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE396	TTYPE396	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE397	TTYPE397	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE398	TTYPE398	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE399	TTYPE399	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE4	TTYPE4	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE40	TTYPE40	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE400	TTYPE400	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE401	TTYPE401	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE402	TTYPE402	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE403	TTYPE403	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE404	TTYPE404	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE405	TTYPE405	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE406	TTYPE406	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE407	TTYPE407	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE408	TTYPE408	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE409	TTYPE409	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE41	TTYPE41	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE410	TTYPE410	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE411	TTYPE411	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE412	TTYPE412	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE413	TTYPE413	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE414	TTYPE414	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE415	TTYPE415	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE416	TTYPE416	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE417	TTYPE417	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE418	TTYPE418	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE419	TTYPE419	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE42	TTYPE42	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE420	TTYPE420	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE421	TTYPE421	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE422	TTYPE422	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE423	TTYPE423	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE43	TTYPE43	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE44	TTYPE44	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE45	TTYPE45	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
