FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
TMPLOCB6	TMPLOCB6	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank B, Sensor 6 name	Collim	
TMPLOCB7	TMPLOCB7	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank B, Sensor 7 name	Cab int	
TMPLOCB8	TMPLOCB8	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank B, Sensor 8 name	Blue Fill	
TOTFPIX1	TOTFPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[FITSpix] total FITS pixels	1104
TOTFPIX2	TOTFPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[FITSpix] total FITS pixels	2124
TRACKING	TRACKING	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Servos tracking status	yes	
TRCKMODE	TRCKMODE	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					ROS Tracking mode		
TRIGTIME	TRIGTIME	KCWI-F	double	seconds	FLOAT(126)	16	Y	Y	N		18.5f					Y					Trigger time	1	
TSEC1	TSEC1	KCWI	char	units	VARCHAR2(32 BYTE)	32	Y	Y	N							Y					[FITSpix] ampId1 total section	[1:1104,1:2124]
TSEC3	TSEC3	KCWI	char	units	VARCHAR2(32 BYTE)	32	Y	Y	N							Y					[FITSpix] ampId3 total section	[2208:1105:-1,1:2124]
TTIME	TTIME	KCWI	double	seconds	FLOAT(126)	16	Y	Y	N		18.5f					Y					target exposure time	0.4	
TUBETEMP	TUBETEMP	DCS	double	Celsius	FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Tube temperature	0.55	
UT	UT	DCS	char		VARCHAR2(16 BYTE)	16	N	Y	Y	time	16s					Y	Y			Y	DCS Universal Time	14:23.1	
V_DOWN	V_DOWN	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					parameter V_DOWN for this readout	0
V_SPLIT	V_SPLIT	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					parameter V_SPLIT for this readout	0
V_UP	V_UP	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					parameter V_UP for this readout	1
VBIN2	VBIN2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					parameter VBIN2 for this readout	1
VIMBA	VIMBA	KCWI-F	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					VIMBA SDK Version	1.3.0	
WAVEBLUE	WAVEBLUE	KOA	integer	angstroms	NUMBER(*,0)	16	Y	Y	N		16d					Y	Y			Y	Blue end wavelength		
WAVECNTR	WAVECNTR	KOA	integer	angstroms	NUMBER(*,0)	16	Y	Y	N		16d					Y					Central wavelength		
WAVERED	WAVERED	KOA	integer	angstroms	NUMBER(*,0)	16	Y	Y	N		16d					Y	Y			Y	Red end wavelength		
WCSNAMEA	WCSNAMEA	KCWI	char	units	VARCHAR2(32 BYTE)	32	Y	Y	N							Y					tapChan2 TAPLINE0	ampId1 amp coordinates
WCSNAMEB	WCSNAMEB	KCWI	char	units	VARCHAR2(32 BYTE)	32	Y	Y	N							Y					tapChand2 TAPLINE0	ampId1 pane coordinates
WCSNAMEC	WCSNAMEC	KCWI	char	units	VARCHAR2(32 BYTE)	32	Y	Y	N							Y					tapChan4 TAPLINE1	ampId3 amp coordinates
WCSNAMED	WCSNAMED	KCWI	char	units	VARCHAR2(32 BYTE)	32	Y	Y	N							Y					tapChand4 TAPLINE1	ampId3 pane coordinates
WXDOMHUM	WXDOMHUM	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Dome humidity at WXTIME		
WXDOMTMP	WXDOMTMP	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Dome temperature at WXTIME		
WXDWPT	WXDWPT	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Dewpoint at WXTIME		
WXOUTHUM	WXOUTHUM	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Outside humidity at WXTIME		
WXOUTTMP	WXOUTTMP	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Outside temperature at WXTIME		
WXPRESS	WXPRESS	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Pressure at WXTIME		
WXTIME	WXTIME	KOA	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					Time of weather measurements		
WXWNDIR	WXWNDIR	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Wind directionat WXTIME		
WXWNDSP	WXWNDSP	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Wind speed at WXTIME		
XPOSURE	XPOSURE	KCWI	double	seconds	FLOAT(126)	16	Y	Y	N		18.5f					Y					shutter open duration	0.4	
CCDCFG	CCDCFG	KCWI	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y					CCD configuration		
GROUPID	GROUPID	KCWI	char		VARCHAR2(30 BYTE)	30	Y	Y	N		30s					Y					Group association ID		
	RA2000	NExScI	double		FLOAT(126)	11	Y	N	N		18.5f	Y				Y	Y	Y	Y	Y	RA in decimal degrees, J2000 equinox		
	DEC2000	NexScI	double		FLOAT(126)	16	Y	N	N		18.5f	Y				Y	Y	Y	Y	Y	Declination in decimal degrees, J2000 equinox		
	UTDATETIME	NExScI	char		TIMESTAMP	30	Y	N	N		30s	Y				N	Y		Y	Y	Combined DATE_OBS and UT as a timestamp		
	L0_INGTIME	NExScI	char		TIMESTAMP	30	Y	N	N		30s	Y				N			N		Time of metadata ingestion		
	FILEHAND	NExScI	char		VARCHAR2(151 BYTE)	151	Y	N	N		151s	Y				N	Y	Y	Y	Y	Path to the file in the archive		
	SEMID	NExScI	char		VARCHAR2(21 BYTE)	21	Y	N	N		21s	Y				N	Y	Y	Y	Y	SEMESTER and PROGID		
